sku,upc,upc_source,missing_upc,url,title
"5103-0024-0005","841298131591","meta:gtin","false","https://www.gobilda.com/5103-series-planetary-gearbox-5-2-1-ratio-24mm-length-8mm-rex-shaft","5103 Series Planetary Gearbox (5.2:1 Ratio, 24mm Length 8mm REX® Shaft)"
"2802-0004-0025","841298109651","meta:gtin","false","https://www.gobilda.com/2802-series-zinc-plated-steel-button-head-screw-m4-x-0-7mm-25mm-length-25-pack","2802 Series Zinc-Plated Steel Button Head Screw (M4 x 0.7mm, 25mm Length) - 25 Pack"
"1906-0025-0032","","","true","https://www.gobilda.com/1906-series-lightweight-servo-hub-25-tooth-spline-32mm-diameter","1906 Series Low-Profile Servo Hub (25 Tooth Spline, 32mm Diameter)"
"","","","true","https://www.gobilda.com/rd-stainless-steel-round-shafting-12mm-diameter-1","Stainless Steel Round Shafting"
"4003-1006-1006","841298116109","meta:gtin","false","https://www.gobilda.com/4003-series-set-screw-universal-joint-6mm-d-bore-to-6mm-d-bore","4003 Series Set-Screw Universal Joint (6mm D-Bore to 6mm D-Bore)"
"3215-0001-0009","","","true","https://www.gobilda.com/stingray-9-servo-gearbox-1-50-sec-60-6-7-rpm-3150-oz-in-torque-200-rotation","Stingray-9 Servo Gearbox (1.50 sec/60°, 6.7 RPM, 3150 oz-in Torque, 200° Rotation)"
"3801-0920-0300","841298126757","meta:gtin","false","https://www.gobilda.com/encoder-breakout-cable-4-pos-jst-xh-mh-fc-to-4-x-1-pos-tjc8-fh-mc-300mm-length","Encoder Breakout Cable (4-Pos JST XH [MH-FC] to 4 x 1-Pos TJC8 [FH-MC], 300mm Length)"
"1225-0001-0001","841298124890","meta:gtin","false","https://www.gobilda.com/1225-series-flat-mount-for-v-groove-bearings-1-1-2-pack","1225 Series Flat Mount for V-Groove Bearings (1-1) - 2 Pack"
"2202-0102-0201","","","true","https://www.gobilda.com/gobilda-classic-t-shirt-heather-grey-youth-l","goBILDA® Classic T-Shirt (Youth Sizes)"
"3615-4008-0072","841298134530","meta:gtin","false","https://www.gobilda.com/3615-series-boot-wheel-8mm-rex-bore-72mm-diameter-30a-durometer","3615 Series Boot-Wheel (8mm REX® Bore, 72mm Diameter, 30A Durometer)"
"4004-1006-1006","841298124081","meta:gtin","false","https://www.gobilda.com/4004-series-heavy-duty-clamping-shaft-coupler-6mm-d-bore-to-6mm-d-bore","4004 Series Heavy Duty Clamping Shaft Coupler (6mm D-Bore to 6mm D-Bore)"
"3119-4444-0006","841298136589","meta:gtin","false","https://www.gobilda.com/6a-bec-voltage-regulator-6-24v-input-5v-6v-8-4v-12v-output-screw-terminals-v1","6A BEC / Voltage Regulator (6-24V Input, 5V, 6V, 8.4V, 12V Output, Screw Terminals) [V1]"
"3210-0001-0001","841298125057","meta:gtin","false","https://www.gobilda.com/cascading-kit-for-1121-series-low-side-u-channel","Cascading Kit for 1121 Series Low-Side U-Channel"
"3202-0001-2503","841298137609","meta:gtin","false","https://www.gobilda.com/servoblock-standard-size-25-tooth-spline-8mm-od-shaft","ServoBlock® (Standard Size, 25 Tooth Spline, 8mm OD Shaft)"
"3202-0002-2501","841298122209","meta:gtin","false","https://www.gobilda.com/servoblock-large-size-25-tooth-spline-hub-shaft","ServoBlock® (Large Size, 25 Tooth Spline, Hub Shaft)"
"1120-0045-1104","841298115799","meta:gtin","false","https://www.gobilda.com/1120-series-u-channel-45-hole-1104mm-length","1120 Series U-Channel (45 Hole, 1104mm Length)"
"5202-2402-0139","841298135469","meta:gtin","false","https://www.gobilda.com/5202-series-yellow-jacket-planetary-gear-motor-139-1-ratio-24mm-length-6mm-d-shaft-43-rpm-36mm-gearbox-3-3-5v-encoder","5202 Series Yellow Jacket Planetary Gear Motor (139:1 Ratio, 24mm Length 6mm D-Shaft, 43 RPM, ⌀36mm Gearbox, 3.3 - 5V Encoder)"
"1106-0004-0032","841298113153","meta:gtin","false","https://www.gobilda.com/1106-series-square-beam-4-hole-32mm-length","1106 Series Square Beam (4 Hole, 32mm Length)"
"4007-2500-4008","841298140449","meta:gtin","false","https://www.gobilda.com/4007-series-hyper-coupler-1-2-hex-bore-to-8mm-rex-bore","4007 Series Hyper Coupler (1/2"" Hex Bore to 8mm REX® Bore)"
"1501-0006-0480","841298110947","meta:gtin","false","https://www.gobilda.com/1501-series-m4-x-0-7mm-standoff-6mm-od-48mm-length-4-pack","1501 Series M4 x 0.7mm Standoff (6mm OD, 48mm Length) - 4 Pack"
"1118-0024-0336","841298115188","meta:gtin","false","https://www.gobilda.com/1118-series-open-gorail-336mm-length","1118 Series Open goRAIL® (336mm Length)"
"1505-0032-0160","","","true","https://www.gobilda.com/1505-series-32mm-od-counterbored-pattern-spacer-16mm-length","1505 Series 32mm OD Counterbored Pattern Spacer (16mm Length)"
"","","","true","https://www.gobilda.com/rd-v-wheel-kits","V-Wheels"
"2800-0004-0010","","","true","https://www.gobilda.com/m4-x-0-7mm-zinc-plated-socket-head-screw-10mm-length-25-pack","M4 x 0.7mm Zinc-Plated Socket Head Screw (10mm Length)"
"2814-0016-0008","841298131126","meta:gtin","false","https://www.gobilda.com/m8-x-1-25mm-to-gobilda-pattern-mount","M8 x 1.25mm to goBILDA Pattern Mount"
"2311-0001-0131","841298120632","meta:gtin","false","https://www.gobilda.com/acetal-mod-0-8-gear-rack-131-tooth-41-hole","Acetal MOD 0.8 Gear Rack (131 Tooth, 41 Hole)"
"4203-0001-0008","841298125170","meta:gtin","false","https://www.gobilda.com/8mm-pitch-chain-tool","8mm Pitch Chain Tool"
"2102-0008-0220","841298125552","meta:gtin","false","https://www.gobilda.com/2102-series-stainless-steel-rex-shaft-8mm-diameter-220mm-length","2102 Series Stainless Steel REX® Shaft (8mm Diameter, 220mm Length)"
"2909-0101-0100","841298119193","meta:gtin","false","https://www.gobilda.com/zip-tie-100mm-length-black-100-pack","Zip Tie (100mm Length, Black) - 100 Pack"
"1122-0006-0168","841298132833","meta:gtin","false","https://www.gobilda.com/1122-series-rail-channel-6-hole-168mm-length","1122 Series Rail-Channel (6 Hole, 168mm Length)"
"1500-0010-0003","841298109422","meta:gtin","false","https://www.gobilda.com/1500-series-plastic-spacer-3mm-id-x-5mm-od-1mm-thickness-12-pack","1500 Series Plastic Spacer (3mm ID x 5mm OD, 1mm Thickness) - 12 Pack"
"1103-0008-0064","841298112965","meta:gtin","false","https://www.gobilda.com/1103-series-l-beam-8-hole-64mm-length-2-pack","1103 Series L-Beam (8 Hole, 64mm Length) - 2 Pack"
"1310-0016-2500","841298130822","meta:gtin","false","https://www.gobilda.com/1310-series-hyper-hub-1-2-hex-bore","1310 Series Hyper Hub (1/2"" Hex Bore)"
"1106-0012-0096","841298113238","meta:gtin","false","https://www.gobilda.com/1106-series-square-beam-12-hole-96mm-length","1106 Series Square Beam (12 Hole, 96mm Length)"
"","","","true","https://www.gobilda.com/rd-25-tooth-spline-servo-hubs-1","Servo Attachments"
"2304-0006-0020","841298114549","meta:gtin","false","https://www.gobilda.com/2304-series-brass-mod-0-8-pinion-gear-6mm-bore-20-tooth","2304 Series Brass, MOD 0.8 Pinion Gear (6mm Bore, 20 Tooth)"
"1206-0016-0007","841298130891","meta:gtin","false","https://www.gobilda.com/threaded-actobotics-to-thru-hole-gobilda-pattern-adaptor","Threaded Actobotics to Thru-Hole goBILDA® Pattern Adaptor"
"2409-0001-0001","841298135995","meta:gtin","false","https://www.gobilda.com/rd-see-also-tumbleweed-tank-tracks","Tumbleweed Tank Track (800mm Length, 50A Durometer Treads)"
"4001-0025-0006","841298116000","meta:gtin","false","https://www.gobilda.com/4001-series-clamping-servo-to-shaft-coupler-25-tooth-spline-to-6mm-round-bore","4001 Series Clamping Servo to Shaft Coupler (25 Tooth Spline to 6mm Round Bore)"
"2202-0102-0103","","","true","https://www.gobilda.com/gobilda-classic-t-shirt-heather-grey-adult-xxxl","goBILDA® Classic T-Shirt (Adult Sizes)"
"","","","true","https://www.gobilda.com/rd-standard-flanged-ball-bearings-1","Flanged Ball Bearings"
"3802-1920-0050","841298122773","meta:gtin","false","https://www.gobilda.com/male-to-female-jumper-wire-multicolor-50cm-length-40-pack","Male to Female Jumper Wire (Multicolor, 50cm Length) - 40 Pack"
"3616-0014-0192","841298131324","meta:gtin","false","https://www.gobilda.com/wasteland-wheel-192mm-diameter-72mm-width","Wasteland Wheel (192mm Diameter, 72mm Width)"
"2807-1215-0500","841298125156","meta:gtin","false","https://www.gobilda.com/2807-series-stainless-steel-shim-12mm-id-x-15mm-od-0-50mm-thickness-12-pack","2807 Series Stainless Steel Shim (12mm ID x 15mm OD, 0.50mm Thickness) - 12 Pack"
"","","","true","https://www.gobilda.com/rd-see-also-servo-hub-shafts","Servo Attachments"
"","","","true","https://www.gobilda.com/rd-1505-series-pattern-spacers-1","Pattern Spacers"
"3423-0006-0216","841298136381","meta:gtin","false","https://www.gobilda.com/2mm-pitch-gt2-timing-belt-6mm-width-216mm-pitch-length-108-tooth","2mm Pitch GT2 Timing Belt (6mm Width, 216mm Pitch Length, 108 Tooth)"
"3200-4008-2223","","","true","https://www.gobilda.com/ftc-starter-kit-2022-2023-season","FTC Starter Kit (2022-2023 Season)"
"2100-0012-0300","841298121233","meta:gtin","false","https://www.gobilda.com/12mm-shaft-stainless-steel-300mm-length","12mm Shaft (Stainless Steel, 300mm Length)"
"3803-1213-0005","841298116680","meta:gtin","false","https://www.gobilda.com/3-5mm-bullet-connector-pack-mh-fc-x-5-fh-mc-x-5","3.5mm Bullet Connector Pack (MH-FC x 5, FH-MC x 5)"
"1106-0005-0040","841298113160","meta:gtin","false","https://www.gobilda.com/1106-series-square-beam-5-hole-40mm-length","1106 Series Square Beam (5 Hole, 40mm Length)"
"1101-0006-0048","841298112736","meta:gtin","false","https://www.gobilda.com/1101-series-u-beam-6-hole-48mm-length","1101 Series U-Beam (6 Hole, 48mm Length)"
"1500-0010-0008","841298109460","meta:gtin","false","https://www.gobilda.com/1500-series-plastic-spacer-8mm-id-x-10mm-od-1mm-thickness-12-pack","1500 Series Plastic Spacer (8mm ID x 10mm OD, 1mm Thickness) - 12 Pack"
"","","","true","https://www.gobilda.com/rd-angle-pattern-mounts-1","Angle Pattern Mounts"
"1116-0040-0040","841298112613","meta:gtin","false","https://www.gobilda.com/1116-series-grid-plate-5-x-5-hole-40-x-40mm","1116 Series Grid Plate (5 x 5 Hole, 40 x 40mm)"
"1123-0096-0432","841298126870","meta:gtin","false","https://www.gobilda.com/1123-series-pattern-plate-3-x-17-hole-96-x-432mm","1123 Series Pattern Plate (3 x 17 Hole, 96 x 432mm)"
"","","","true","https://www.gobilda.com/rd-see-also-6mm-id-x-8mm-od-spacers","Spacers"
"1516-4008-0360","841298133359","meta:gtin","false","https://www.gobilda.com/1516-series-8mm-rex-standoff-m4-x-0-7mm-threads-36mm-length-4-pack","1516 Series 8mm REX® Standoff (M4 x 0.7mm Threads, 36mm Length) - 4 Pack"
"3628-0014-0060","841298140845","meta:gtin","false","https://www.gobilda.com/steel-flywheel-60mm-diameter-115g-551-g-cm","Steel Flywheel (60mm Diameter, 115g, 551 g·cm²)"
"3315-0008-0038","841298137333","meta:gtin","false","https://www.gobilda.com/8mm-pitch-steel-chain-loop-38-links-304mm-pitch-length","8mm Pitch Steel Chain Loop (38 Links, 304mm Pitch Length)"
"3201-0015-0001","841298139764","meta:gtin","false","https://www.gobilda.com/12-piece-tool-set-for-m4-hardware","12-Piece Tool Set for M4 Hardware"
"1121-0049-1200","841298118097","meta:gtin","false","https://www.gobilda.com/1121-series-low-side-u-channel-49-hole-1200mm-length","1121 Series Low-Side U-Channel (49 Hole, 1200mm Length)"
"1122-0011-0288","841298132895","meta:gtin","false","https://www.gobilda.com/1122-series-rail-channel-11-hole-288mm-length","1122 Series Rail-Channel (11 Hole, 288mm Length)"
"3428-0019-4008","841298138156","meta:gtin","false","https://www.gobilda.com/dual-bearing-timing-belt-idler-pulley-8mm-rex-bore-18-5mm-diameter-9-5mm-inside-width","Dual-Bearing Timing Belt Idler Pulley (8mm REX® Bore, 18.5mm Diameter, 9.5mm Inside Width)"
"4007-4012-4012","841298126269","meta:gtin","false","https://www.gobilda.com/4007-series-hyper-coupler-12mm-rex-bore-to-12mm-rex-bore","4007 Series Hyper Coupler (12mm REX® Bore to 12mm REX® Bore)"
"1522-0010-0030","841298136558","meta:gtin","false","https://www.gobilda.com/1522-series-8mm-id-spacer-10mm-od-3mm-length-4-pack","1522 Series 8mm ID Spacer (10mm OD, 3mm Length) - 4 Pack"
"","","","true","https://www.gobilda.com/rd-stainless-steel-round-shafting-6mm-diameter-1","Stainless Steel Round Shafting"
"3125-0001-0001","841298140746","meta:gtin","false","https://www.gobilda.com/6v-servo-power-injector-6-channel-8-15v-input","6V Servo Power Injector (6 Channel, 8-15V Input)"
"1529-0012-0430","841298136787","meta:gtin","false","https://www.gobilda.com/8mm-id-steel-spacer-12mm-od-43mm-length-4-pack","8mm ID Steel Spacer (12mm OD, 43mm Length) - 4 Pack"
"HS-700BB","","","true","https://www.gobilda.com/hs-700bb-servo-c24t-spline-4-pack","HS-700BB Servo (C24T Spline) - 4 Pack"
"2804-0004-0035","841298109859","meta:gtin","false","https://www.gobilda.com/2804-series-zinc-plated-steel-low-profile-socket-head-screw-m4-x-0-7mm-35mm-length-25-pack","2804 Series Zinc-Plated Steel Low Profile Socket Head Screw (M4 x 0.7mm, 35mm Length) - 25 Pack"
"2202-0102-0103","","","true","https://www.gobilda.com/gobilda-classic-t-shirt-heather-grey-adult-m","goBILDA® Classic T-Shirt (Adult Sizes)"
"3103-0001-0002","841298124401","meta:gtin","false","https://www.gobilda.com/micro-limit-switch-bump-lever-2-pack","Micro Limit Switch (Bump Lever) - 2 Pack"
"2101-0006-0070","841298111197","meta:gtin","false","https://www.gobilda.com/6mm-d-shaft-stainless-steel-70mm-length","6mm D-Shaft (Stainless Steel, 70mm Length)"
"2800-0004-0008","","","true","https://www.gobilda.com/m4-x-0-7mm-zinc-plated-socket-head-screw-8mm-length","M4 x 0.7mm Zinc-Plated Socket Head Screw (8mm Length)"
"1504-0032-0020","841298113870","meta:gtin","false","https://www.gobilda.com/1504-series-32mm-od-pattern-spacer-2mm-length","1504 Series 32mm OD Pattern Spacer (2mm Length)"
"1516-4008-0800","841298127785","meta:gtin","false","https://www.gobilda.com/1516-series-8mm-rex-standoff-m4-x-0-7mm-threads-80mm-length-4-pack","1516 Series 8mm REX® Standoff (M4 x 0.7mm Threads, 80mm Length) - 4 Pack"
"5100-0101-0026","841298122599","meta:gtin","false","https://www.gobilda.com/5100-series-spur-gearbox-26-1-ratio-1-1","5100 Series Spur Gearbox (26:1 Ratio, 1-1)"
"3412-0009-0580","841298128225","meta:gtin","false","https://www.gobilda.com/5mm-pitch-htd-timing-belt-9mm-width-580mm-pitch-length-116-tooth","5mm Pitch HTD Timing Belt (9mm Width, 580mm Pitch Length, 116 Tooth)"
"3201-0014-0001","841298139757","meta:gtin","false","https://www.gobilda.com/intake-wheel-starter-pack-8mm-rex-bore","Intake Wheel Starter Pack (8mm REX® Bore)"
"1305-0032-0025","841298113856","meta:gtin","false","https://www.gobilda.com/1305-series-thru-hole-clamping-hub-25mm-bore","1305 Series Thru-Hole Clamping Hub (25mm Bore)"
"3419-1006-0018","841298122322","meta:gtin","false","https://www.gobilda.com/3mm-htd-pitch-set-screw-pinion-timing-belt-pulley-6mm-d-bore-18-tooth","3mm HTD Pitch Set-Screw Pinion Timing Belt Pulley (6mm D-Bore, 18 Tooth)"
"1902-0024-0204","841298114433","meta:gtin","false","https://www.gobilda.com/1902-series-dual-servo-arm-24-tooth-spline-64mm-length","1902 Series Dual Servo Arm (24 Tooth Spline, 64mm Length)"
"3417-4008-0024","841298131942","meta:gtin","false","https://www.gobilda.com/3417-series-5mm-htd-pitch-set-screw-pinion-timing-belt-pulley-8mm-rex-bore-24-tooth","3417 Series 5mm HTD Pitch Set-Screw Pinion Timing Belt Pulley (8mm REX® Bore, 24 Tooth)"
"3202-0001-2401","841298122155","meta:gtin","false","https://www.gobilda.com/3202-0001-2401-on-servocity","ServoBlock® (Standard Size, 24 Tooth Spline, Hub-Shaft)"
"1206-0016-0010","841298130921","meta:gtin","false","https://www.gobilda.com/thru-hole-rev-to-threaded-gobilda-pattern-adaptor","Thru-Hole REV to Threaded goBILDA® Pattern Adaptor"
"1700-0016-0023","841298114099","meta:gtin","false","https://www.gobilda.com/1700-series-face-tapped-stepper-motor-mount-nema-23","1700 Series Face Tapped Stepper Motor Mount (NEMA 23)"
"2302-0032-0090","841298112200","meta:gtin","false","https://www.gobilda.com/2302-series-aluminum-mod-0-8-hub-mount-gear-32mm-bore-90-tooth","2302 Series Aluminum, MOD 0.8, Hub Mount Gear (32mm Bore, 90 Tooth)"
"","","","true","https://www.gobilda.com/rd-electrical-connectors-1","Wiring"
"5204-8002-0188","841298127433","meta:gtin","false","https://www.gobilda.com/5204-series-yellow-jacket-planetary-gear-motor-188-1-ratio-80mm-length-8mm-rex-shaft-30-rpm-3-3-5v-encoder","5204 Series Yellow Jacket Planetary Gear Motor (188:1 Ratio, 80mm Length 8mm REX® Shaft, 30 RPM, 3.3 - 5V Encoder)"
"","","","true","https://www.gobilda.com/rd-gorail-nuts-1","goRAIL® Accessories"
"","","","true","https://www.gobilda.com/rd-12mm-rex-aluminum-shafting","Aluminum REX® Shafting"
"1118-0024-0048","841298115119","meta:gtin","false","https://www.gobilda.com/1118-series-open-gorail-48mm-length","1118 Series Open goRAIL® (48mm Length)"
"3122-0001-0002","","","true","https://www.gobilda.com/gobilda-case-for-huskylens-ai-camera-vision-sensor","goBILDA® Case for HuskyLens AI Camera Vision Sensor"
"3423-0006-0328","841298136411","meta:gtin","false","https://www.gobilda.com/2mm-pitch-gt2-timing-belt-6mm-width-328mm-pitch-length-164-tooth","2mm Pitch GT2 Timing Belt (6mm Width, 328mm Pitch Length, 164 Tooth)"
"","","","true","https://www.gobilda.com/rd-servo-hubs-3","Servo Attachments"
"1118-0024-0624","841298115225","meta:gtin","false","https://www.gobilda.com/1118-series-open-gorail-624mm-length","1118 Series Open goRAIL® (624mm Length)"
"3807-0116-0300","","","true","https://www.gobilda.com/16awg-premium-silicone-jacket-wire-black-3m-length","16AWG Premium Silicone-Jacket Wire (3M Length)"
"","","","true","https://www.gobilda.com/robot-in-3-days-resource-guide-decode","Robot-in-3-Days Resource Guide (DECODE™)"
"2806-0005-0004","841298116802","meta:gtin","false","https://www.gobilda.com/2806-series-black-oxide-steel-cup-point-set-screw-m5-x-0-8mm-4mm-length-25-pack","2806 Series Black Oxide Steel Cup-Point Set-Screw (M5 x 0.8mm, 4mm Length) - 25 Pack"
"1400-0032-0015","841298110312","meta:gtin","false","https://www.gobilda.com/1400-series-1-side-2-post-clamping-mount-15mm-bore","1400 Series 1-Side, 2-Post Clamping Mount (15mm Bore)"
"3205-0001-0003","841298124173","meta:gtin","false","https://www.gobilda.com/v-wheel-standoff-kit-13mm-center-height","V-Wheel Standoff Kit (13mm Center Height)"
"3402-0014-0036","841298119841","meta:gtin","false","https://www.gobilda.com/3402-series-3mm-htd-pitch-plastic-hub-mount-timing-belt-pulley-14mm-bore-36-tooth","3402 Series 3mm HTD Pitch Plastic Hub Mount Timing Belt Pulley (14mm Bore, 36 Tooth)"
"1505-0032-0060","841298118684","meta:gtin","false","https://www.gobilda.com/1505-series-32mm-od-counterbored-pattern-spacer-6mm-length","1505 Series 32mm OD Counterbored Pattern Spacer (6mm Length)"
"3216-0001-0009","","","true","https://www.gobilda.com/shark-9-servo-gearbox-1-26-sec-60-8-rpm-4248-oz-in-torque-280-rotation","Shark-9 Servo Gearbox (1.26 sec/60°, 8 RPM, 4248 oz-in Torque, 280° Rotation)"
"4103-0032-0144","841298116932","meta:gtin","false","https://www.gobilda.com/4103-series-gotube-144mm-length","4103 Series goTUBE (144mm Length)"
"4100-0608-0150","841298111951","meta:gtin","false","https://www.gobilda.com/4100-series-aluminum-tube-6mm-id-x-8mm-od-150mm-length","4100 Series Aluminum Tube (6mm ID x 8mm OD, 150mm Length)"
"1302-0032-0015","841298113771","meta:gtin","false","https://www.gobilda.com/1302-series-clamping-hub-15mm-bore","1302 Series Clamping Hub (15mm Bore)"
"","","","true","https://www.gobilda.com/rd-6mm-d-bore-hubs-1","6mm D-Bore Hubs"
"3302-4008-0014","841298137241","meta:gtin","false","https://www.gobilda.com/8mm-pitch-steel-clamping-sprocket-8mm-rex-bore-14-tooth","8mm Pitch Steel Clamping Sprocket (8mm REX® Bore, 14 Tooth)"
"3609-0001-0001","841298122902","meta:gtin","false","https://www.gobilda.com/3609-series-leopard-tire-2-pack","3609 Series Leopard Tire - 2 Pack"
"4000-0008-0250","841298116062","meta:gtin","false","https://www.gobilda.com/4000-series-clamping-shaft-coupler-8mm-round-bore-to-0-250-round-bore","4000 Series Clamping Shaft Coupler (8mm Round Bore to 0.250"" Round Bore)"
"2312-0414-0072","841298133205","meta:gtin","false","https://www.gobilda.com/72-tooth-hub-mount-gear-mod-0-8-4mm-thick-acetal","72 Tooth Hub-Mount Gear (MOD 0.8, 4mm Thick Acetal)"
"","","","true","https://www.gobilda.com/rd-see-also-12mm-rex-aluminum-shafting","Aluminum REX® Shafting"
"","","","true","https://www.gobilda.com/rd-ri3d-2425","Robot-in-3-Days Resource Guide (INTO THE DEEP℠)"
"3315-0008-0070","841298138095","meta:gtin","false","https://www.gobilda.com/8mm-pitch-steel-chain-loop-70-links-560mm-pitch-length","8mm Pitch Steel Chain Loop (70 Links, 560mm Pitch Length)"
"1123-0043-0192","","","true","https://www.gobilda.com/1123-series-pattern-plate-1-x-7-hole-43-x-192mm","1123 Series Pattern Plate (1 x 7 Hole, 43 x 192mm)"
"1121-0009-0240","841298115898","meta:gtin","false","https://www.gobilda.com/1121-series-low-side-u-channel-9-hole-240mm-length","1121 Series Low-Side U-Channel (9 Hole, 240mm Length)"
"2312-0414-0080","841298100597","meta:gtin","false","https://www.gobilda.com/80-tooth-hub-mount-gear-mod-0-8-4mm-thick-acetal","80 Tooth Hub-Mount Gear (MOD 0.8, 4mm Thick Acetal)"
"3405-0005-0134","841298122988","meta:gtin","false","https://www.gobilda.com/3405-series-round-belt-5mm-cord-diameter-134mm-circumference","3405 Series Round Belt (5mm Cord Diameter, 134mm Circumference)"
"5000-0002-4008","841298130631","meta:gtin","false","https://www.gobilda.com/5000-series-12vdc-motor-with-8mm-rex-pinion-shaft","5000 Series 12VDC Motor with 8mm REX® Pinion Shaft"
"4100-1214-0300","841298112125","meta:gtin","false","https://www.gobilda.com/4100-series-aluminum-tube-12mm-id-x-14mm-od-300mm-length","4100 Series Aluminum Tube (12mm ID x 14mm OD, 300mm Length)"
"2800-0004-0040","841298116635","meta:gtin","false","https://www.gobilda.com/m4-x-0-7mm-zinc-plated-socket-head-screw-40mm-length-25-pack","M4 x 0.7mm Zinc-Plated Socket Head Screw (40mm Length) - 25 Pack"
"","","","true","https://www.gobilda.com/rd-25-tooth-spline-servo-gears-1","Servo Gears"
"1109-0024-0384","841298111685","meta:gtin","false","https://www.gobilda.com/1109-series-gorail-384mm-length","1109 Series goRAIL® (384mm Length)"
"3201-0008-0001","841298139696","meta:gtin","false","https://www.gobilda.com/8mm-rex-shaft-starter-pack","8mm REX® Shaft Starter Pack"
"3210-0001-0005","841298127990","meta:gtin","false","https://www.gobilda.com/ball-bearing-carriage-for-1121-series-low-side-u-channel","Ball Bearing Carriage for 1121 Series Low-Side U-Channel"
"2303-1006-0030","","","true","https://www.gobilda.com/2303-series-steel-mod-0-8-pinion-gear-6mm-d-bore-30-tooth","2303 Series Steel, MOD 0.8 Pinion Gear (6mm D-Bore, 30 Tooth)"
"3805-1718-0300","841298123275","meta:gtin","false","https://www.gobilda.com/3-pos-tjc8-servo-y-harness-single-mh-fc-to-dual-fh-mc-300mm-length","3-Pos TJC8 Servo Y-Harness (Single MH-FC to Dual FH-MC, 300mm Length)"
"2409-0001-0001","841298135995","meta:gtin","false","https://www.gobilda.com/tumbleweed-tank-track-800mm-length-50a-durometer-treads","Tumbleweed Tank Track (800mm Length, 50A Durometer Treads)"
"3409-0004-0001","841298138002","meta:gtin","false","https://www.gobilda.com/steel-belt-clamp-for-2mm-pitch-gt2-timing-belt-2-pack","Steel Belt-Clamp for 2mm Pitch GT2 Timing Belt - 2 Pack"
"3215-0001-0009","","","true","https://www.gobilda.com/stingray-9-servo-gearbox-1-50-sec-60-3150-oz-in-torque-200-rotation-position-control","Stingray-9 Servo Gearbox (1.50 sec/60°, 6.7 RPM, 3150 oz-in Torque, 200° Rotation)"
"3403-0015-0348","841298122445","meta:gtin","false","https://www.gobilda.com/3403-series-3mm-htd-pitch-timing-belt-15mm-width-348mm-pitch-length-116-tooth","3403 Series 3mm HTD Pitch Timing Belt (15mm Width, 348mm Pitch Length, 116 Tooth)"
"1119-0011-0088","841298113566","meta:gtin","false","https://www.gobilda.com/1119-series-shaft-beam-11-hole-88mm-length","1119 Series Shaft Beam (11 Hole, 88mm Length)"
"2100-0006-0050","841298121004","meta:gtin","false","https://www.gobilda.com/6mm-shaft-stainless-steel-50mm-length","6mm Shaft (Stainless Steel, 50mm Length)"
"2815-0004-0010","841298131157","meta:gtin","false","https://www.gobilda.com/zinc-plated-steel-thread-forming-socket-head-screw-m4-x-10mm-length-25-pack","Zinc-Plated Steel Thread-Forming Socket Head Screw (M4 x 10mm Length) - 25 Pack"
"2320-4008-0024","841298137937","meta:gtin","false","https://www.gobilda.com/clamping-steel-miter-gear-8mm-rex-bore-24-tooth-mod-1","Clamping Steel Miter Gear (8mm REX® Bore, 24 Tooth, MOD 1)"
"2800-0003-0008","841298136824","meta:gtin","false","https://www.gobilda.com/zinc-plated-steel-socket-head-screw-m3-x-0-5mm-8mm-length-6-pack","Zinc-Plated Steel Socket Head Screw (M3 x 0.5mm, 8mm Length) - 6 Pack"
"2802-0004-0020","841298109637","meta:gtin","false","https://www.gobilda.com/2802-series-zinc-plated-steel-button-head-screw-m4-x-0-7mm-20mm-length-25-pack","2802 Series Zinc-Plated Steel Button Head Screw (M4 x 0.7mm, 20mm Length) - 25 Pack"
"","","","true","https://www.gobilda.com/rd-3mm-htd-hub-mount-timing-pulleys-1","Timing Belts & Pulleys"
"3109-0007-0001","841298137234","meta:gtin","false","https://www.gobilda.com/servo-travel-reverser","Servo Travel Reverser"
"3412-0009-0340","841298128126","meta:gtin","false","https://www.gobilda.com/5mm-pitch-htd-timing-belt-9mm-width-340mm-pitch-length-68-tooth","5mm Pitch HTD Timing Belt (9mm Width, 340mm Pitch Length, 68 Tooth)"
"1108-0002-0002","841298117922","meta:gtin","false","https://www.gobilda.com/1108-series-flat-pattern-bracket-2-2","1108 Series Flat Pattern Bracket (2-2)"
"","","","true","https://www.gobilda.com/rd-pattern-adaptors-1","Pattern Adaptors"
"2104-0012-0112","841298121356","meta:gtin","false","https://www.gobilda.com/12mm-rex-shaft-aluminum-112mm-length","12mm REX® Shaft (Aluminum, 112mm Length)"
"3101-0012-0001","841298117908","meta:gtin","false","https://www.gobilda.com/battery-charger-nicad-nimh-12-1","12V Battery Charger (NiCad/NiMH, XT30 Connector)"
"3202-0001-2502","841298122186","meta:gtin","false","https://www.gobilda.com/servoblock-standard-size-25-tooth-spline-10mm-od-shaft","ServoBlock® (Standard Size, 25 Tooth Spline, 10mm OD Shaft)"
"2920-0001-4008","841298130884","meta:gtin","false","https://www.gobilda.com/2920-series-steel-set-screw-collar-8mm-rex-bore-2-pack","2920 Series Steel Set-Screw Collar (8mm REX® Bore) - 2 Pack"
"3311-0014-0028","841298120526","meta:gtin","false","https://www.gobilda.com/8mm-pitch-acetal-hub-mount-sprocket-14mm-bore-28-tooth","8mm Pitch Acetal Hub-Mount Sprocket (14mm Bore, 28 Tooth)"
